record_id,title,year,century,confidence,provenance,scale_denominator,scale_class,scale_source,production_mode,colour,authority_type,genre,sheet_count,sheet_width_cm,sheet_height_cm,sheet_area_cm2,date_precision,has_creator,has_publisher,has_scale,has_dimensions,has_subjects,has_language,has_catalogue_notice,has_exact_date,metadata_completeness,metadata_grade,provenance_tier,has_iiif,views,rights_open,scan_width,scan_height,scan_megapixels,scan_resolution_class,scan_dpi,scan_dpi_class,quality_index,research_tier,url
btv1b8495511m,Recherches sur l'emplacement de Carthage (5 planches qui accompagnent l'ouvrage) / par C. T. Falbe,1833,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,plan,5,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,5,1,6908,8942,61.8,high,,unknown,72.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8495511m
bpt6k96135733,"Atlas céleste comprenant toutes les cartes de l'ancien atlas (3e éd.) / de Ch. Dien ; rectifié, augmenté et enrichi de cartes nouvelles,... par Camille Flammarion,...",1877,19th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,107,1,6308,8248,52.0,high,,unknown,72.5,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k96135733
btv1b53146676n,[Plans de villes de la Libye],1914,20th c.,medium,Gallica,,unknown,none,printed,colour,commercial,plan,4,,,,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,2,1,8311,6667,55.4,high,,unknown,71.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53146676n
btv1b531216373,"Cartagena in Terra firma Americae sita, ichnographice repraesentata et recusa / ab Homan Heredibus",1740,18th c.,high,Gallica,,unknown,none,printed,colour,commercial,map,1,24.0,29.0,696,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,1,1,4068,4016,16.3,low,356,standard,70.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531216373
btv1b53171162r,"Carte de la partie de l'Afrique où les Carthaginois ont étendu leur domination dressée pour l'intelligence de l'histoire ancienne de Mr. Rollin / par le Sr. d'Anville, Géographe ord[inaire] du Roi ; Bourgoin sculp.",1782,18th c.,high,Gallica,,unknown,none,printed,colour,commercial,map,1,25.5,48.5,1237,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,2,1,5936,3191,18.9,low,311,standard,70.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53171162r
bpt6k9618179r,"Atlas du Cosmos, contenant les cartes géographiques, physiques, thermiques... applicables à tous les ouvrages de sciences physiques et naturelles et particulièrement aux oeuvres d'Alexandre de Humboldt et de François Arago / dressées par M. Vuillemin ; gravées sur acier par M. Jacobs ; sous la direction de M. J.-A. Barral",1867,19th c.,unverified,Gallica,,unknown,none,printed,monochrome,commercial,map,26,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,126,1,5712,7932,45.3,medium,,unknown,70.8,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k9618179r
bpt6k11001831,"Atlas des colonies françaises : 27 planches de cartes, texte explicatif, index alphabétique / dressé par ordre du Ministère des Colonies par Paul Pelet",1902,20th c.,unverified,Gallica,,unknown,none,printed,colour,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,206,1,4605,6070,28.0,medium,,unknown,70.8,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k11001831
bpt6k1100182m,"Atlas colonial français : colonies, protectorats et pays sous mandat / cartes et texte du Commandant P. Pollacchi",1929,20th c.,unverified,Gallica,,unknown,none,printed,colour,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,312,1,4193,5819,24.4,medium,,unknown,70.8,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k1100182m
btv1b85953649,Benigni lettori per rappresentavi piu particulari della citta di Tunisi ...,1566,16th c.,high,Gallica,,unknown,none,printed,unknown,commercial,other,1,40.5,49.0,1984,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,6347,4487,28.5,medium,329,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b85953649
btv1b8595344j,Costes de Barbarie contenant les royaumes d'Alger et de Tunis / [Bellin],1740,18th c.,high,Gallica,,unknown,none,unknown,unknown,hydrographic,other,1,31.0,49.0,1519,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,7904,5150,40.7,medium,410,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595344j
bpt6k316310r,Histoire scientifique et militaire de l'expédition française en Egypte : dédiée au Roi. atlas,1830,19th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,27.0,35.0,945,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,362,1,5946,4623,27.5,medium,432,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k316310r
btv1b8443311x,Association universelle des travailleurs en chaussures... Panorama du théâtre de la guerre...,1881,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,50.0,33.0,1650,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,8563,5773,49.4,medium,435,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8443311x
btv1b53021168m,Carte des frontières d'Algérie et de Tunisie (2e édition),1881,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,55.0,13.0,715,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,5940,7054,41.9,medium,326,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53021168m
btv1b84401312,Carte de la Tunisie pour accompagner l'ouvrage de M. de Lanessan sur ce pays,1887,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,18.0,26.0,468,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,4114,5289,21.8,medium,517,high,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84401312
btv1b53230723h,Les vins de Tunisie. Carte de vignoble,1935,20th c.,high,Gallica,2250000,very_small,catalogue,unknown,colour,unknown,map,1,12.0,20.0,240,exact,0,0,1,1,1,1,1,1,6,B,bnf,1,2,1,3478,2738,9.5,low,442,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53230723h
btv1b53066849v,"(Algérie, Tunisie, Maroc.) Vignettes de Bernard Levanteur",1936,20th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,71.0,37.0,2627,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,1,1,8570,4608,39.5,medium,307,standard,70.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53066849v
btv1b84414923,Carte des chemins de fer de l'Algérie et de la Tunisie,,20th c.,high,Gallica,3000000,very_small,catalogue,unknown,unknown,unknown,map,1,48.0,34.0,1632,century,0,0,1,1,1,1,1,0,5,B,bnf,1,1,1,8170,5760,47.1,medium,432,standard,69.2,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84414923
btv1b53242291m,Plan de Souse / tiré sur les lieux par le S[ieu]r de Darcy,1685,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,75.0,3900,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9026,6218,56.1,high,306,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242291m
btv1b53242295d,Plan de Tunis / tiré par le S[ieu]r de Darcy,1685,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,75.0,3900,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,8960,6174,55.3,high,303,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242295d
btv1b532423018,"Plan de la rade de Bizerte en Barbarie / par Albert, pilote entretenu du Roy",1699,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,76.0,3952,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9120,6270,57.2,high,305,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532423018
btv1b532422996,"Plan de Portefarine en Barbarie... / par Albert, pilotte entretenu du Roy",1699,17th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,48.0,114.0,5472,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,13518,5820,78.7,high,301,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422996
btv1b53236710t,"Plan et description de la coste de Tripoly de Barbarie depuis le cap Mesurat jusques a la ville de Sousse... / suivant lexacte observation qui en a esté faite par François Olivier, pilote entretenu au departement de Toulon",1729,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,49.0,75.0,3675,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,9408,6241,58.7,high,319,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53236710t
btv1b53237596d,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,47.0,68.0,3196,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,10871,7706,83.8,high,406,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237596d
btv1b532423052,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,51.0,76.0,3876,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8976,6054,54.3,high,300,low,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532423052
btv1b53237597v,Plan de l'Isle de Tabarco / levé par le Sr Verguin ; Le Moyne,1731,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,45.0,64.0,2880,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,10405,7375,76.7,high,413,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237597v
btv1b53237587f,"Plan des forts et du canal de la Goulete / levé géométriquement par M. de Chabert, garde de la Marine",1742,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,plan,1,39.0,54.0,2106,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8694,6358,55.3,high,409,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237587f
btv1b532375430,"Plan du golfe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,40.0,56.0,2240,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9017,6426,57.9,high,409,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375430
btv1b532376240,"Plan du golphe de Tunis depuis le Cap Bon jusqu'au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la marine",1742,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,39.0,54.0,2106,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8716,6304,54.9,high,410,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532376240
btv1b532375860,"Plan du golphe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,51.0,68.0,3468,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,10927,8225,89.9,high,408,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375860
btv1b53242304m,"Plan du golphe de Tunis depuis le cap Bon jusques au cap Zebibe / levé géométriquement par M. de Chabert, garde de la Marine",1742,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,54.0,78.0,4212,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9296,6566,61.0,high,303,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242304m
btv1b53237588w,"Plan des forts et du canal de la Goulete / levé géométriquement en 1743 par M. de Chabert, garde de la marine",1743,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,plan,1,39.0,54.0,2106,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8948,6661,59.6,high,421,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237588w
btv1b53237590q,Plan de la Baye de Tunis... / par votre serviteur J.B. Cabut,1750,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,63.0,46.0,2898,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,7739,10310,79.8,high,416,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237590q
btv1b532376134,Carte réduite d'une partie de la coste de Barbarie depuis le cap de Hone jusqu'au cap Matifou / dressée sur les manuscripts du dépost par Lemoyne,1751,18th c.,medium,Gallica,,unknown,none,manuscript,colour,unknown,map,1,49.0,69.0,3381,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,11273,7978,89.9,high,415,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532376134
btv1b53242309v,Carte de la partie de la côte de Barbarie comprise entre le cap Negro et le cap Bujarone / par M. le marquis de Chabert,1774,18th c.,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,40.0,92.0,3680,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,10944,4800,52.5,high,302,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242309v
btv1b532375648,"Plan of the coast and neighbourhood of Leptis Magna / by Capitain W.m H.y Smyth, Royal Navy",1816,19th c.,medium,Gallica,,unknown,none,manuscript,colour,unknown,map,1,52.0,68.0,3536,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,11120,8475,94.2,high,415,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375648
btv1b8446462h,"Carte des principales eaux minérales de France / par C. E. S. Gaultier de Claubry, docteur en médecine...",1830,19th c.,unverified,Gallica,,unknown,none,unknown,colour,unknown,map,1,60.0,49.0,2940,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,9888,8123,80.3,high,419,standard,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8446462h
btv1b53158263c,"Sondages fait à bord de l'Eclaireur pour l'établissement d'une ligne télégraphique entre la Calle et Marsala et entre Bizerte et Marsala / par Ch. Ploix, ingénieur hydrographe de la Marine ; assisté de M. Guieysse, élève hydrographe",1864,19th c.,high,Gallica,,unknown,none,unknown,colour,unknown,map,2,70.0,106.0,7420,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,12734,8464,107.8,high,,unknown,68.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53158263c
bpt6k326843q,Théâtre des cités du monde. Premier volume,1574,16th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,28,1,4056,6496,26.3,medium,,unknown,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k326843q
bpt6k326845g,Theatre des principales villes de tout l'univers. Second volume,1574,16th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,197,1,3999,6478,25.9,medium,,unknown,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k326845g
bpt6k3268443,Theatre des principales villes de tout l'Univers. Liber Tertius.,1583,16th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,174,1,4231,6453,27.3,medium,,unknown,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k3268443
btv1b550078451,"Geografia di M. Livio Sanuto distinta in XII libri. Né quali oltra l'esplicatione di molti luoghi di Tolemeo e della Bussola e dell'Aguglia si dichiarano le Provincie, Popoli, Regni, Città, Porte, Monti, Fiumi, Laghi e Costumi dell'Africa. Con XII tavole di essa Africa in dissegno di rame : Aggiunti de piu tre Indici da M.Giovan Carlo Saraceni, con Privilegie",1588,16th c.,high,Gallica,,unknown,none,printed,unknown,commercial,atlas,,,,,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,381,1,4527,6766,30.6,medium,,unknown,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b550078451
btv1b52511195b,Tresor des cartes geographiques des principaux estatz de l'univers [...],1659,17th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,18.2,27.7,504,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,85,1,4589,3084,14.2,low,421,standard,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b52511195b
btv1b8595379r,La rade au-dessous de Galita,1684,17th c.,high,Gallica,,unknown,none,printed,unknown,commercial,other,1,9.5,23.0,218,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,1,1,3732,1644,6.1,low,412,standard,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595379r
btv1b55011402r,"Plan du Kef / E. Espérandieu, del",1885,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,29.0,22.0,638,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,1,1,4859,3951,19.2,low,426,standard,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b55011402r
btv1b84954845,"Plan de Tunis : Atlas universel, pl. 127 / gravé par R. Hausermann",1896,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,other,1,23.0,31.0,713,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,1,1,4944,3728,18.4,low,405,standard,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84954845
bpt6k1100178q,"Essai d'Atlas statistique de l'Indochine française : Indochine physique, population, administration, finances, agriculture, commerce, industrie / par Henri Brenier, ... ; Gouvernement général de l'Indochine",1914,20th c.,unverified,Gallica,,unknown,none,printed,unknown,commercial,atlas,,34.5,28.5,983,exact,1,1,0,1,1,1,1,1,7,A,bnf,1,246,1,3623,4715,17.1,low,347,standard,67.5,2_contextual,https://gallica.bnf.fr/ark:/12148/bpt6k1100178q
btv1b550051358,Fortezza di Gerbi,1560,16th c.,high,Gallica,1030,large,catalogue,unknown,unknown,unknown,plan,1,40.0,27.8,1112,exact,0,0,1,1,1,1,1,1,6,B,bnf,1,1,1,5108,3584,18.3,low,324,standard,66.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b550051358
btv1b53283008v,"[48 plans légendés de ports, baies et îles de la Méditerranée] / [transmis par le lieutenant de vaisseau D'Ortigues] ; [au dépôt des cartes et plans de la Marine]",1765,18th c.,high,Gallica,,unknown,none,manuscript,colour,hydrographic,map,48,26.0,38.5,1001,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,96,1,3360,5192,17.4,low,,unknown,66.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53283008v
btv1b84394714,"Carte de la Tunisie, pour accompagner l'ouvrage de M. de Lanossan sur ce pays",,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,19.0,25.0,475,decade,0,1,0,1,1,1,1,0,5,B,bnf,1,1,1,4079,5245,21.4,medium,533,high,65.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84394714
btv1b84446578,Carte du Voltaire. Expédition contre les Kroumirs,,19th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,1,41.0,28.0,1148,decade,0,1,0,1,1,1,1,0,5,B,bnf,1,1,1,8011,5187,41.6,medium,496,high,65.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84446578
btv1b8595345z,"Constantina, Tunetensis, Tripolitana / [Livio Sanuto]",1558,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,49.0,65.0,3185,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8592,6476,55.6,high,336,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595345z
btv1b59055925,"Les Costes d'Italie, de Sicile, de Sardaigne, de Corse, de Dalmatie, de Grèce, de Tunis et de Tripoli / P. Du Val géographe ordinaire du roi",1600,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,72.5,57.0,4132,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,6992,9032,63.2,high,316,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b59055925
btv1b59055992,Carte particulière de la coste de Barbarie / Bremond,1664,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,40.0,87.0,3480,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,10904,5096,55.6,high,318,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b59055992
btv1b53242294z,"Plan de Portofarine, les vaisseaux du roy y estants l'année 1669 / d. par de Viviers",1669,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,52.0,77.0,4004,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,9316,6226,58.0,high,307,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242294z
btv1b53281176j,Carte de la moitié de la Mer Méditerranée présentée à monseigneur de Seignelay... / par ses très humbles serviteurs Henry Michelot et Nicolas Therin,1689,17th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,48.0,65.5,3144,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,11404,8603,98.1,high,442,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53281176j
btv1b8593142d,[Carte manuscrite du cours du Gange depuis la vache de pierre jusqu'à Patna et de ses environs] / [d'Anville],1700,18th c.,low,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,41.0,63.0,2583,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,10127,6685,67.7,high,408,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8593142d
btv1b53284617f,Plan de lille St Paul ou planne située au sud d'alicant environ 5 lieües quy est pour facillit le danger ou toucha Mr de Coetlogon commandant Le Tonnant en 1704 / par Manin,1704,18th c.,medium,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,37.5,53.0,1988,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,2,1,8572,6108,52.4,high,411,standard,65.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53284617f
