record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
btv1b8445503p,"Environs de Medenine / Dressé, héliogravé et publié par le Service géographique de l'Armée",1911,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | european_village | tracks | vegetation | contours | wadis | tribes,0.17,little,,european_village | tribes,https://gallica.bnf.fr/ark:/12148/btv1b8445503p
oai:nubis.bis-sorbonne.fr:1116087,Partie d'Afrique,1600,6167000,3_warp_only,coastline | principal_towns | settlements | coastline_bathymetry | relief,0.16,little,coastline | settlements,coastline_bathymetry | relief,https://nubis.bis-sorbonne.fr/ark:/15733/pgpx
oai:u-bordeaux-montaigne.fr:245412,Méditerranée. Côtes de Sicile et de la régence de Tunis : 1871,1888,744000,3_warp_only,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | coastline_bathymetry,0.16,little,railways | roads,relief | coastline_bathymetry,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245412
btv1b53281474s,Eyland Sardinia met de tegen over geleegene zee kusten van Barbaria tusschen C. de Ferro en C. Bona,,888000,3_warp_only,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | coastline_bathymetry,0.16,little,railways | roads,relief | coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53281474s
oai:nubis.bis-sorbonne.fr:1115642,Nova totius terrarum orbis geographica ac hydrographica tabula autore N. I. Piscator,1639,,3_warp_only,settlements | relief | water | archaeology,0.14,little,settlements | water,relief,https://nubis.bis-sorbonne.fr/ark:/15733/pfkq
btv1b530762364,"Tunisie (Proconsulaire et Byzacène), 1:1 000 000 / Gravé par R. Hausermann et A. Vilpou. [Département de Constantine, Numidie et Maurétanie sitifienne. Département d'Alger, département d'Oran, Maurétanie césarienne]",1912,1000000,2_control_points,archaeology | ruins_henchirs | settlement_hierarchy | admin_limits | relief,0.13,little,,relief,https://gallica.bnf.fr/ark:/12148/btv1b530762364
btv1b8493553b,[Rade et lac de Tunis. 1 : 100 000 env],1680,,3_warp_only,coastline_bathymetry | water,0.12,little,water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8493553b
btv1b53301182z,Carte de la rade d'Alican,,,3_warp_only,settlements | coastline_bathymetry,0.12,little,settlements,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53301182z
oai:patrimoine-numerique.ville-valenciennes.fr:ark:/29755/B_596066101_MS_0488/F_002,[Carte de l'Europe de l'Ouest et de l'Afrique du Nord],1572,,3_warp_only,settlements | relief | archaeology,0.11,little,settlements,relief,https://patrimoine-numerique.ville-valenciennes.fr/ark:/29755/B_596066101_MS_0488/F_002
btv1b530277289,"Carte géologique provisoire de la régence de Tunis / dressée par F. Aubert, publiée par ordre du gouvernement tunisien, 1892",1894,800000,2_control_points,geology | settlement_hierarchy | hydrography | mines,0.10,little,,geology,https://gallica.bnf.fr/ark:/12148/btv1b530277289
oai:u-bordeaux-montaigne.fr:245555,Tunisie. Du cap Kamart au Ras-al-Fortas. Baie de Tunis,1893,63194,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245555
oai:bibliotheque-numerique.icp.fr:1:16110,"Afrique chrétienne : évêchés antiques et ruines. 1, Tunisie (proconsulaire et Byzacène)",1912,,3_warp_only,archaeology,0.10,little,,,https://bibliotheque-numerique.icp.fr/idurl/1/16110
btv1b53158317g,"[Cables sous-marins France, Algérie, Tunisie]",1932,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53158317g
btv1b53071091w,Djebel Zaghouan [Tunisie] carte géologique. 1 : 20 000 / G. Castany,1951,,2_control_points,relief | mines,0.10,little,,relief,https://gallica.bnf.fr/ark:/12148/btv1b53071091w
btv1b550051358,Fortezza di Gerbi,1560,1030,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b550051358
btv1b550000800,Disegno de la Goletta,1570,2900,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b550000800
btv1b8440179w,Disegno de la Goletta... Canne 50 [=Om. 042 ; 1 : 2 900 environ],1570,,3_warp_only,forts_ksour,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b8440179w
btv1b84946797,Fortezza di Gerbi,1573,2500,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b84946797
btv1b55005028t,"Il novo disegno di Tunisi et la Goletta fatto con le factioni haute e gl'ultimi duisi, con l'annotatione de beloardi de la nova fortezza tra Tunisi et lo Stagno...",1574,60000,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b55005028t
btv1b550051714,Pianta del forto novo de Tunisi,1574,3800,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b550051714
btv1b5964097v,Africa proprie dicta ex Plinio ; Situs Carthaginis / Melchior Tavernier sculpsit,1600,,3_warp_only,archaeology,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b5964097v
btv1b532375843,[Plan de la rade de Bizerte] / fait par Pierre Farraire,1700,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375843
btv1b52519327v,[Ensemble de documents de travail concernant l'Afrique] / [dressés ou annotés par Guillaume Delisle],1726,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b52519327v
btv1b53237585j,"Carte de la coste depuis Biserte jusque au Cap Bon / donné par Sabatier, pilote amiral de Toulon",1736,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237585j
btv1b53237587f,"Plan des forts et du canal de la Goulete / levé géométriquement par M. de Chabert, garde de la Marine",1742,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237587f
btv1b532376240,"Plan du golphe de Tunis depuis le Cap Bon jusqu'au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la marine",1742,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376240
btv1b532375860,"Plan du golphe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375860
btv1b53237589b,[Plan des forts et du canal de la Goulete],1743,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237589b
btv1b53237588w,"Plan des forts et du canal de la Goulete / levé géométriquement en 1743 par M. de Chabert, garde de la marine",1743,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237588w
btv1b53237590q,Plan de la Baye de Tunis... / par votre serviteur J.B. Cabut,1750,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237590q
btv1b531431669,"Novissima et accuratissima regnorum et insularum Siciliae, et Sardiniae, hydro-geographica exhibitio : ubi secundum principia perfectionis stereographicae, et secundum statum hodiernum Sicilia, Sardinia, Corsica, Malta et aliis majoribus minoribusque Insulis in hoc tractu maritimo sitis cu[m] adjectis Italicis, Barbaricisque Litoribus ostenduntur [...] / Io. Ant. Rizzi Zannoni",1762,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b531431669
btv1b53237608z,Plan du port de la Calle,1764,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237608z
btv1b53237583n,Port Farine,1764,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237583n
btv1b53235505j,Plano de la rada y ciudad de Tripoli en la costa de Berberia ; Golfo de Tunez : conforme al plano de Mr. Bellin / por don Tomas Lopez,1785,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53235505j
btv1b53237625f,"Carte des golfes de Tunis et Hamemet : levée et publiée par ordre du roi / par M. le Marquis de Chabert, chef d'escadre des armes navales",1786,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237625f
btv1b53237592m,[Carte des golfes de Tunis et Hammamet],1787,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237592m
btv1b532375413,"Carte des golfes de Tunis et Hammamet : dressée sur les observations et les opérations faites par ordre du roi en 1742,1764 et 1766... / par M. de Chabert, chef d'escadre des armées navales...",1787,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375413
btv1b532375932,Carte des golfes de Tunis et Hammamet : dressée d'après des plans levés en 1786,1800,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375932
btv1b53237594h,Carte des golfes de Tunis et Hammamet : dressée d'après des plans levés en 1786,1800,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237594h
btv1b532375648,"Plan of the coast and neighbourhood of Leptis Magna / by Capitain W.m H.y Smyth, Royal Navy",1816,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375648
btv1b53237565q,"Plan of the coast and neighbourhood of Leptis Magna / by Captain. W.m H.y Smyth, Royal Navy",1816,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237565q
btv1b531464026,"[Stations de sauvetage sur les côtes de France] : Corse, Algérie, Tunisie",1893,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b531464026
oai:u-bordeaux-montaigne.fr:340388,"Tunisie Flle. N° XIII-B1-C36, El Ariana / dressé, gravé et publié par le Service géographique de l'armée (révision de 1902)",1902,50000,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340388
oai:u-bordeaux-montaigne.fr:340392,"Tunisie Flle. N° XVI-B 1-C 39, Kelibia / dressé, héliogravé et publié par Service géographique de l'armée (révision de 1932)",1932,50000,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340392
oai:u-bordeaux-montaigne.fr:340411,"Tunisie Flle. N° XXIII-B2-C39, Mennzel Heurr / dressé, héliogravé et publié par Service géographique de l'armée en 1896. Révision de 1932",1932,50000,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.10,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340411
btv1b53242282n,"[Carte des côtes de Tunisie et de Libye, depuis Sousse jusqu'à Misrata ]",,,2_control_points,coastline_bathymetry | archaeology,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242282n
btv1b53242289s,"[Carte des côtes tunisiennes et algériennes, du golfe d'Hammamet jusqu'à Alger]",,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242289s
btv1b53242275k,[Les côtes de Barbarie : du cap Bon jusqu'à Bougie],,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242275k
btv1b532422761,"Carte topographique de la coste de Barbarie, depuis Alger jusques a Tunis",,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422761
btv1b532376062,Coste du Bastion de France depuis le cap de Rose jusques aux Gardes de Biserte,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376062
btv1b53237542j,La Goulette,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237542j
btv1b53237540n,Nova planta dell Isola di Tabarca,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237540n
btv1b53242306h,Nuova pianta dell'isola di Tabarca,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242306h
btv1b53237599r,Nuova planta dell' Isola di Tabarca,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237599r
btv1b53237607h,Plan du port de la Calle,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237607h
btv1b53237609d,Plan du port de la Calle,,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237609d
btv1b532375915,[Golfes de Tunis et Hammamet],,,2_control_points,coastline_bathymetry | forts_ksour,0.10,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375915
btv1b105803532,Carte archéologique et topographique des Ruines de Carthage. Echelle 1 / 5.000 / Bordy,,,3_warp_only,archaeology,0.10,little,,,https://gallica.bnf.fr/ark:/12148/btv1b105803532
btv1b53301186r,Plan de la rade de l'Ogue Noüa,,18214,3_warp_only,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis | coastline_bathymetry,0.08,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53301186r
btv1b53242293h,"[Bataille navale de La Goulette, 1665]",1665,,3_warp_only,coastline_bathymetry | forts_ksour,0.05,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242293h
btv1b53242291m,Plan de Souse / tiré sur les lieux par le S[ieu]r de Darcy,1685,,3_warp_only,coastline_bathymetry | forts_ksour,0.05,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242291m
btv1b53237576k,[Plan du port et du fort de la Goulette],,,3_warp_only,coastline_bathymetry | forts_ksour,0.05,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237576k
btv1b53242307z,"Côte du Bastion de France, depuis le cap de Rose jusques aux Gardes de Bizerte",,,3_warp_only,coastline_bathymetry | forts_ksour,0.05,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53242307z
btv1b53237578g,Plan du fort de la Goulette,,,3_warp_only,coastline_bathymetry | forts_ksour,0.05,little,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237578g
